instruction,qubits,duration,error
sx,150,3.2e-08,0.0002591082516212321
sx,151,3.2e-08,0.00014461270985481552
sx,152,3.2e-08,0.00015012051783610153
sx,153,3.2e-08,7.478074210476062e-05
sx,154,3.2e-08,0.00025608303735280254
sx,155,3.2e-08,0.0001153833479739656
reset,0,2.212e-06,
reset,1,2.212e-06,
reset,2,2.212e-06,
reset,3,2.212e-06,
reset,4,2.212e-06,
reset,5,2.212e-06,
reset,6,2.212e-06,
reset,7,2.212e-06,
reset,8,2.212e-06,
reset,9,2.212e-06,
reset,10,2.212e-06,
reset,11,2.212e-06,
reset,12,2.212e-06,
reset,13,2.212e-06,
reset,14,2.212e-06,
reset,15,2.212e-06,
reset,16,2.212e-06,
reset,17,2.212e-06,
reset,18,2.212e-06,
reset,19,2.212e-06,
reset,20,2.212e-06,
reset,21,2.212e-06,
reset,22,2.212e-06,
reset,23,2.212e-06,
reset,24,2.212e-06,
reset,25,2.212e-06,
reset,26,2.212e-06,
reset,27,2.212e-06,
reset,28,2.212e-06,
reset,29,2.212e-06,
reset,30,2.212e-06,
reset,31,2.212e-06,
reset,32,2.212e-06,
reset,33,2.212e-06,
reset,34,2.212e-06,
reset,35,2.212e-06,
reset,36,2.212e-06,
reset,37,2.212e-06,
reset,38,2.212e-06,
reset,39,2.212e-06,
reset,40,2.212e-06,
reset,41,2.212e-06,
reset,42,2.212e-06,
reset,43,2.212e-06,
reset,44,2.212e-06,
reset,45,2.212e-06,
reset,46,2.212e-06,
reset,47,2.212e-06,
reset,48,2.212e-06,
reset,49,2.212e-06,
reset,50,2.212e-06,
reset,51,2.212e-06,
reset,52,2.212e-06,
reset,53,2.212e-06,
reset,54,2.212e-06,
reset,55,2.212e-06,
reset,56,2.212e-06,
reset,57,2.212e-06,
reset,58,2.212e-06,
reset,59,2.212e-06,
reset,60,2.212e-06,
reset,61,2.212e-06,
reset,62,2.212e-06,
reset,63,2.212e-06,
reset,64,2.212e-06,
reset,65,2.212e-06,
reset,66,2.212e-06,
reset,67,2.212e-06,
reset,68,2.212e-06,
reset,69,2.212e-06,
reset,70,2.212e-06,
reset,71,2.212e-06,
reset,72,2.212e-06,
reset,73,2.212e-06,
reset,74,2.212e-06,
reset,75,2.212e-06,
reset,76,2.212e-06,
reset,77,2.212e-06,
reset,78,2.212e-06,
reset,79,2.212e-06,
reset,80,2.212e-06,
reset,81,2.212e-06,
reset,82,2.212e-06,
reset,83,2.212e-06,
reset,84,2.212e-06,
reset,85,2.212e-06,
reset,86,2.212e-06,
reset,87,2.212e-06,
reset,88,2.212e-06,
reset,89,2.212e-06,
reset,90,2.212e-06,
reset,91,2.212e-06,
reset,92,2.212e-06,
reset,93,2.212e-06,
reset,94,2.212e-06,
reset,95,2.212e-06,
reset,96,2.212e-06,
reset,97,2.212e-06,
reset,98,2.212e-06,
reset,99,2.212e-06,
reset,100,2.212e-06,
reset,101,2.212e-06,
reset,102,2.212e-06,
reset,103,2.212e-06,
reset,104,2.212e-06,
reset,105,2.212e-06,
reset,106,2.212e-06,
reset,107,2.212e-06,
reset,108,2.212e-06,
reset,109,2.212e-06,
reset,110,2.212e-06,
reset,111,2.212e-06,
reset,112,2.212e-06,
reset,113,2.212e-06,
reset,114,2.212e-06,
reset,115,2.212e-06,
reset,116,2.212e-06,
reset,117,2.212e-06,
reset,118,2.212e-06,
reset,119,2.212e-06,
reset,120,2.212e-06,
reset,121,2.212e-06,
reset,122,2.212e-06,
reset,123,2.212e-06,
reset,124,2.212e-06,
reset,125,2.212e-06,
reset,126,2.212e-06,
reset,127,2.212e-06,
reset,128,2.212e-06,
reset,129,2.212e-06,
reset,130,2.212e-06,
reset,131,2.212e-06,
reset,132,2.212e-06,
reset,133,2.212e-06,
reset,134,2.212e-06,
reset,135,2.212e-06,
reset,136,2.212e-06,
reset,137,2.212e-06,
reset,138,2.212e-06,
reset,139,2.212e-06,
reset,140,2.212e-06,
reset,141,2.212e-06,
reset,142,2.212e-06,
reset,143,2.212e-06,
reset,144,2.212e-06,
reset,145,2.212e-06,
reset,146,2.212e-06,
reset,147,2.212e-06,
reset,148,2.212e-06,
reset,149,2.212e-06,
reset,150,2.212e-06,
reset,151,2.212e-06,
reset,152,2.212e-06,
reset,153,2.212e-06,
reset,154,2.212e-06,
reset,155,2.212e-06,
cz,0;1,6.8e-08,0.0007652373430031001
cz,1;0,6.8e-08,0.0007652373430031001
cz,1;2,1.08e-07,0.0018232767204711398
cz,2;1,1.08e-07,0.0018232767204711398
cz,2;3,1.08e-07,0.0020795967975390517
cz,3;2,1.08e-07,0.0020795967975390517
cz,3;4,6.8e-08,0.009860860899865709
cz,3;16,6.8e-08,0.007359944281663144
cz,4;3,6.8e-08,0.009860860899865709
cz,4;5,6.8e-08,0.0022872443008895293
cz,5;4,6.8e-08,0.0022872443008895293
cz,5;6,6.8e-08,0.0007379342333971584
cz,6;5,6.8e-08,0.0007379342333971584
cz,6;7,6.8e-08,0.0006744490444957063
cz,7;6,6.8e-08,0.0006744490444957063
cz,7;8,2.08e-07,0.0026627233399721395
cz,7;17,6.8e-08,0.00304603772006809
cz,8;7,2.08e-07,0.0026627233399721395
cz,8;9,6.8e-08,0.002070578874501572
cz,9;8,6.8e-08,0.002070578874501572
cz,9;10,6.8e-08,0.0016314901517047176
cz,10;9,6.8e-08,0.0016314901517047176
cz,10;11,6.8e-08,0.0011162786066303831
cz,11;10,6.8e-08,0.0011162786066303831
cz,11;12,6.8e-08,0.0017861370069168214
cz,11;18,6.8e-08,0.01904309433956175
cz,12;11,6.8e-08,0.0017861370069168214
cz,12;13,6.8e-08,0.0012729209778813144
cz,13;12,6.8e-08,0.0012729209778813144
cz,13;14,6.8e-08,0.0009332147442508154
cz,14;13,6.8e-08,0.0009332147442508154
cz,14;15,6.8e-08,0.0010947977284297694
cz,15;14,6.8e-08,0.0010947977284297694
cz,15;19,6.8e-08,0.0016896365683655434
cz,16;3,6.8e-08,0.007359944281663144
cz,16;23,6.8e-08,0.002865857684017592
cz,17;7,6.8e-08,0.00304603772006809
cz,17;27,6.8e-08,0.002556938457476704
cz,18;11,6.8e-08,0.01904309433956175
cz,18;31,6.8e-08,0.004423541388497182
cz,19;15,6.8e-08,0.0016896365683655434
cz,19;35,6.8e-08,0.005350918617259753
cz,20;21,6.8e-08,0.0015229899155429494
cz,21;20,6.8e-08,0.0015229899155429494
cz,21;22,9.6e-08,0.0008261994103309633
cz,21;36,6.8e-08,0.0008779872223288188
cz,22;21,9.6e-08,0.0008261994103309633
cz,22;23,6.8e-08,0.0058480715105589665
cz,23;16,6.8e-08,0.002865857684017592
cz,23;22,6.8e-08,0.0058480715105589665
cz,23;24,6.8e-08,0.00526774258932583
cz,24;23,6.8e-08,0.00526774258932583
cz,24;25,6.8e-08,0.0014428346443701723
cz,25;24,6.8e-08,0.0014428346443701723
cz,25;26,6.8e-08,0.0014035269402839223
cz,25;37,6.8e-08,0.0040938200366546496
cz,26;25,6.8e-08,0.0014035269402839223
cz,26;27,6.8e-08,0.004123916730592703
cz,27;17,6.8e-08,0.002556938457476704
cz,27;26,6.8e-08,0.004123916730592703
cz,27;28,6.8e-08,0.0024196635653181697
cz,28;27,6.8e-08,0.0024196635653181697
cz,28;29,6.8e-08,0.0041699995122673195
cz,29;28,6.8e-08,0.0041699995122673195
cz,29;30,6.8e-08,0.004681541687057533
cz,29;38,6.8e-08,0.0009226815779149189
cz,30;29,6.8e-08,0.004681541687057533
cz,30;31,6.8e-08,0.002679105494174744
cz,31;18,6.8e-08,0.004423541388497182
cz,31;30,6.8e-08,0.002679105494174744
cz,31;32,8e-08,0.002131922119648244
cz,32;31,8e-08,0.002131922119648244
cz,32;33,6.8e-08,0.02452571778925558
cz,33;32,6.8e-08,0.02452571778925558
cz,33;34,6.8e-08,0.000828095693606451
cz,33;39,6.8e-08,0.003014793667591942
cz,34;33,6.8e-08,0.000828095693606451
cz,34;35,6.8e-08,0.0047042502541671805
cz,35;19,6.8e-08,0.005350918617259753
cz,35;34,6.8e-08,0.0047042502541671805
cz,36;21,6.8e-08,0.0008779872223288188
cz,36;41,6.8e-08,0.0008939818443994552
cz,37;25,6.8e-08,0.0040938200366546496
cz,37;45,6.8e-08,0.010378420555298112
cz,38;29,6.8e-08,0.0009226815779149189
cz,38;49,6.8e-08,0.001667767418412014
cz,39;33,6.8e-08,0.003014793667591942
cz,39;53,6.8e-08,0.0010596269891270105
cz,40;41,6.8e-08,0.0008112803178810246
cz,41;36,6.8e-08,0.0008939818443994552
cz,41;40,6.8e-08,0.0008112803178810246
cz,41;42,6.8e-08,0.0018739679143574273
cz,42;41,6.8e-08,0.0018739679143574273
cz,42;43,6.8e-08,0.0017102365725123747
cz,43;42,6.8e-08,0.0017102365725123747
cz,43;44,6.8e-08,0.0008704895697112247
cz,43;56,6.8e-08,0.0011919417048807668
cz,44;43,6.8e-08,0.0008704895697112247
cz,44;45,6.8e-08,0.003846549648215375
cz,45;37,6.8e-08,0.010378420555298112
cz,45;44,6.8e-08,0.003846549648215375
cz,45;46,6.8e-08,0.003963697947147626
cz,46;45,6.8e-08,0.003963697947147626
cz,46;47,6.8e-08,0.004954462279607108
cz,47;46,6.8e-08,0.004954462279607108
cz,47;48,6.8e-08,0.021985755066548096
cz,47;57,6.8e-08,0.001930870370449117
cz,48;47,6.8e-08,0.021985755066548096
cz,48;49,6.8e-08,0.0009532243738097634
cz,49;38,6.8e-08,0.001667767418412014
cz,49;48,6.8e-08,0.0009532243738097634
cz,49;50,6.8e-08,0.028885710147954657
cz,50;49,6.8e-08,0.028885710147954657
cz,50;51,6.8e-08,0.001824782887821813
cz,51;50,6.8e-08,0.001824782887821813
cz,51;52,6.8e-08,0.0012301365573905432
cz,51;58,6.8e-08,0.0008787654264508782
cz,52;51,6.8e-08,0.0012301365573905432
cz,52;53,6.8e-08,0.0022602497445752545
cz,53;39,6.8e-08,0.0010596269891270105
cz,53;52,6.8e-08,0.0022602497445752545
cz,53;54,6.8e-08,0.0008080855412073984
cz,54;53,6.8e-08,0.0008080855412073984
cz,54;55,6.8e-08,0.0040309392738929195
cz,55;54,6.8e-08,0.0040309392738929195
cz,55;59,6.8e-08,0.005522090230773907
cz,56;43,6.8e-08,0.0011919417048807668
cz,56;63,6.8e-08,0.0017061926182430076
cz,57;47,6.8e-08,0.001930870370449117
cz,57;67,6.8e-08,0.001717246656925242
cz,58;51,6.8e-08,0.0008787654264508782
cz,58;71,6.8e-08,0.000986887499926481
cz,59;55,6.8e-08,0.005522090230773907
cz,59;75,6.8e-08,0.001263846404662039
cz,60;61,6.8e-08,0.0014985361582793288
cz,61;60,6.8e-08,0.0014985361582793288
cz,61;62,6.8e-08,0.1255751123529681
cz,61;76,6.8e-08,0.0026348483846559134
cz,62;61,6.8e-08,0.1255751123529681
cz,62;63,6.8e-08,0.07177196631537966
cz,63;56,6.8e-08,0.0017061926182430076
cz,63;62,6.8e-08,0.07177196631537966
cz,63;64,8e-08,0.0014453359561854284
cz,64;63,8e-08,0.0014453359561854284
cz,64;65,6.8e-08,0.0016952159670128863
cz,65;64,6.8e-08,0.0016952159670128863
cz,65;66,1e-07,0.0009056239587501014
cz,65;77,6.8e-08,0.0012702289519608834
cz,66;65,1e-07,0.0009056239587501014
cz,66;67,6.8e-08,0.0010930304616530995
cz,67;57,6.8e-08,0.001717246656925242
cz,67;66,6.8e-08,0.0010930304616530995
cz,67;68,6.8e-08,0.0012480712149470219
cz,68;67,6.8e-08,0.0012480712149470219
cz,68;69,6.8e-08,0.003268199646269926
cz,69;68,6.8e-08,0.003268199646269926
cz,69;70,6.8e-08,0.0024478983951054523
cz,69;78,6.8e-08,0.002037671850582373
cz,70;69,6.8e-08,0.0024478983951054523
cz,70;71,6.8e-08,0.002084197940624255
cz,71;58,6.8e-08,0.000986887499926481
cz,71;70,6.8e-08,0.002084197940624255
cz,71;72,6.8e-08,0.001001129389865435
cz,72;71,6.8e-08,0.001001129389865435
cz,72;73,6.8e-08,0.0012512736753829412
cz,73;72,6.8e-08,0.0012512736753829412
cz,73;74,6.8e-08,0.0011510570993266134
cz,73;79,6.8e-08,0.0037864486694331456
cz,74;73,6.8e-08,0.0011510570993266134
cz,74;75,6.8e-08,0.0061547092236168
cz,75;59,6.8e-08,0.001263846404662039
cz,75;74,6.8e-08,0.0061547092236168
cz,76;61,6.8e-08,0.0026348483846559134
cz,76;81,6.8e-08,0.0014894691006713534
cz,77;65,6.8e-08,0.0012702289519608834
cz,77;85,6.8e-08,0.01338055980631378
cz,78;69,6.8e-08,0.002037671850582373
cz,78;89,6.8e-08,0.0014282207872109431
cz,79;73,6.8e-08,0.0037864486694331456
cz,79;93,6.8e-08,0.005043316704361117
cz,80;81,6.8e-08,0.001205957644131811
cz,81;76,6.8e-08,0.0014894691006713534
cz,81;80,6.8e-08,0.001205957644131811
cz,81;82,6.8e-08,0.0016606019576392017
cz,82;81,6.8e-08,0.0016606019576392017
cz,82;83,6.8e-08,0.00220212384183191
cz,83;82,6.8e-08,0.00220212384183191
cz,83;84,6.8e-08,0.0026412595334157907
cz,83;96,6.8e-08,0.002328575194167626
cz,84;83,6.8e-08,0.0026412595334157907
cz,84;85,6.8e-08,0.005266047486516379
cz,85;77,6.8e-08,0.01338055980631378
cz,85;84,6.8e-08,0.005266047486516379
cz,85;86,6.8e-08,0.013792015051451528
cz,86;85,6.8e-08,0.013792015051451528
cz,86;87,6.8e-08,0.006511154370492711
cz,87;86,6.8e-08,0.006511154370492711
cz,87;88,6.8e-08,0.0009910593689657077
cz,87;97,6.8e-08,0.004035566127511325
cz,88;87,6.8e-08,0.0009910593689657077
cz,88;89,6.8e-08,0.0015464990171495385
cz,89;78,6.8e-08,0.0014282207872109431
cz,89;88,6.8e-08,0.0015464990171495385
cz,89;90,6.8e-08,0.0013867747572250122
cz,90;89,6.8e-08,0.0013867747572250122
cz,90;91,6.8e-08,0.004336138995473776
cz,91;90,6.8e-08,0.004336138995473776
cz,91;92,1.08e-07,0.0016172319692416004
cz,91;98,2.08e-07,0.0016936026174669272
cz,92;91,1.08e-07,0.0016172319692416004
cz,92;93,6.8e-08,0.0025627170992562065
cz,93;79,6.8e-08,0.005043316704361117
cz,93;92,6.8e-08,0.0025627170992562065
cz,93;94,6.8e-08,0.0049951221543301505
cz,94;93,6.8e-08,0.0049951221543301505
cz,94;95,6.8e-08,0.0021408022807902494
cz,95;94,6.8e-08,0.0021408022807902494
cz,95;99,6.8e-08,0.0011271990526497688
cz,96;83,6.8e-08,0.002328575194167626
cz,96;103,6.8e-08,0.004368268630734112
cz,97;87,6.8e-08,0.004035566127511325
cz,97;107,6.8e-08,0.0027368166258390225
cz,98;91,2.08e-07,0.0016936026174669272
cz,98;111,6.8e-08,0.0021644969530779934
cz,99;95,6.8e-08,0.0011271990526497688
cz,99;115,6.8e-08,0.01524726686782607
cz,100;101,6.8e-08,0.0008721460978478035
cz,101;100,6.8e-08,0.0008721460978478035
cz,101;102,6.8e-08,0.001894774270287336
cz,101;116,6.8e-08,0.0008359100972408773
cz,102;101,6.8e-08,0.001894774270287336
cz,102;103,6.8e-08,0.0021266523600015075
cz,103;96,6.8e-08,0.004368268630734112
cz,103;102,6.8e-08,0.0021266523600015075
cz,103;104,6.8e-08,0.000810389765985714
cz,104;103,6.8e-08,0.000810389765985714
cz,104;105,6.8e-08,0.0013987365589085976
cz,105;104,6.8e-08,0.0013987365589085976
cz,105;106,9.2e-08,0.009616086608503799
cz,105;117,6.8e-08,0.001637207470253893
cz,106;105,9.2e-08,0.009616086608503799
cz,106;107,6.8e-08,0.0030976329268674885
cz,107;97,6.8e-08,0.0027368166258390225
cz,107;106,6.8e-08,0.0030976329268674885
cz,107;108,6.8e-08,0.0010385108593939096
cz,108;107,6.8e-08,0.0010385108593939096
cz,108;109,6.8e-08,0.0012824536029985012
cz,109;108,6.8e-08,0.0012824536029985012
cz,109;110,6.8e-08,0.001368681280724704
cz,109;118,6.8e-08,0.001152976463889649
cz,110;109,6.8e-08,0.001368681280724704
cz,110;111,6.8e-08,0.007251727904286354
cz,111;98,6.8e-08,0.0021644969530779934
cz,111;110,6.8e-08,0.007251727904286354
cz,111;112,6.8e-08,0.001488173381211877
cz,112;111,6.8e-08,0.001488173381211877
cz,112;113,6.8e-08,0.0016197826654723302
cz,113;112,6.8e-08,0.0016197826654723302
cz,113;114,6.8e-08,0.002017384027154484
cz,113;119,6.8e-08,0.0011325944389957154
cz,114;113,6.8e-08,0.002017384027154484
cz,114;115,6.8e-08,0.0414239313365293
cz,115;99,6.8e-08,0.01524726686782607
cz,115;114,6.8e-08,0.0414239313365293
cz,116;101,6.8e-08,0.0008359100972408773
cz,116;121,6.8e-08,0.0035210922181312665
cz,117;105,6.8e-08,0.001637207470253893
cz,117;125,6.8e-08,0.0008112619958259015
cz,118;109,6.8e-08,0.001152976463889649
cz,118;129,6.8e-08,0.006329818609284221
cz,119;113,6.8e-08,0.0011325944389957154
cz,119;133,6.8e-08,0.005050186877804508
cz,120;121,6.8e-08,0.0009844124691654743
cz,121;116,6.8e-08,0.0035210922181312665
cz,121;120,6.8e-08,0.0009844124691654743
cz,121;122,6.8e-08,0.0014872295251889545
cz,122;121,6.8e-08,0.0014872295251889545
cz,122;123,6.8e-08,0.0009251674357635686
cz,123;122,6.8e-08,0.0009251674357635686
cz,123;124,6.8e-08,0.0028439961758094656
cz,123;136,6.8e-08,0.0031341964801220867
cz,124;123,6.8e-08,0.0028439961758094656
cz,124;125,6.8e-08,0.0012753849556260688
cz,125;117,6.8e-08,0.0008112619958259015
cz,125;124,6.8e-08,0.0012753849556260688
cz,125;126,6.8e-08,0.0016264228252271251
cz,126;125,6.8e-08,0.0016264228252271251
cz,126;127,6.8e-08,0.001674512974331771
cz,127;126,6.8e-08,0.001674512974331771
cz,127;128,6.8e-08,0.007055327864187971
cz,127;137,6.8e-08,0.00102744255221221
cz,128;127,6.8e-08,0.007055327864187971
cz,128;129,6.8e-08,0.0039018462639258122
cz,129;118,6.8e-08,0.006329818609284221
cz,129;128,6.8e-08,0.0039018462639258122
cz,129;130,6.8e-08,0.002763552884097187
cz,130;129,6.8e-08,0.002763552884097187
cz,130;131,6.8e-08,0.0022409558684212683
cz,131;130,6.8e-08,0.0022409558684212683
cz,131;132,6.8e-08,0.001165854438829661
cz,131;138,6.8e-08,0.001588236893894479
cz,132;131,6.8e-08,0.001165854438829661
cz,132;133,6.8e-08,0.001245316618853548
cz,133;119,6.8e-08,0.005050186877804508
cz,133;132,6.8e-08,0.001245316618853548
cz,133;134,6.8e-08,0.001582220030959508
cz,134;133,6.8e-08,0.001582220030959508
cz,134;135,6.8e-08,0.0011637517506027928
cz,135;134,6.8e-08,0.0011637517506027928
cz,135;139,6.8e-08,0.0013699551722865244
cz,136;123,6.8e-08,0.0031341964801220867
cz,136;143,6.8e-08,0.0023292534434254664
cz,137;127,6.8e-08,0.00102744255221221
cz,137;147,6.8e-08,0.007728754685295991
cz,138;131,6.8e-08,0.001588236893894479
cz,138;151,6.8e-08,0.001154262478100021
cz,139;135,6.8e-08,0.0013699551722865244
cz,139;155,6.8e-08,0.0012357090216995326
cz,140;141,6.8e-08,0.0010123661916656423
cz,141;140,6.8e-08,0.0010123661916656423
cz,141;142,1.28e-07,0.002095564246587106
cz,142;141,1.28e-07,0.002095564246587106
cz,142;143,6.8e-08,0.0026757820560915913
cz,143;136,6.8e-08,0.0023292534434254664
cz,143;142,6.8e-08,0.0026757820560915913
cz,143;144,6.8e-08,0.003073599748543876
cz,144;143,6.8e-08,0.003073599748543876
cz,144;145,6.8e-08,0.0014791688918746326
cz,145;144,6.8e-08,0.0014791688918746326
cz,145;146,6.8e-08,1.0
cz,146;145,6.8e-08,1.0
cz,146;147,6.8e-08,0.0018237810993251558
cz,147;137,6.8e-08,0.007728754685295991
cz,147;146,6.8e-08,0.0018237810993251558
cz,147;148,6.8e-08,0.0030971968004119554
cz,148;147,6.8e-08,0.0030971968004119554
cz,148;149,6.8e-08,0.00123652702996066
cz,149;148,6.8e-08,0.00123652702996066
cz,149;150,6.8e-08,0.0008207186105392006
cz,150;149,6.8e-08,0.0008207186105392006
cz,150;151,6.8e-08,0.0017142904884064336
cz,151;138,6.8e-08,0.001154262478100021
cz,151;150,6.8e-08,0.0017142904884064336
cz,151;152,6.8e-08,0.0017097799498380362
cz,152;151,6.8e-08,0.0017097799498380362
cz,152;153,6.8e-08,1.0
cz,153;152,6.8e-08,1.0
cz,153;154,6.8e-08,1.0
cz,154;153,6.8e-08,1.0
cz,154;155,6.8e-08,0.0016727574125154354
cz,155;139,6.8e-08,0.0012357090216995326
cz,155;154,6.8e-08,0.0016727574125154354
rx,0,3.2e-08,9.507913265480407e-05
rx,1,3.2e-08,0.00020294838427007878
rx,2,3.2e-08,0.00015687044995860153
rx,3,3.2e-08,0.0002544410829725376
rx,4,3.2e-08,0.00016509832598280149
rx,5,3.2e-08,9.52606940999758e-05
rx,6,3.2e-08,0.00011023668513214265
rx,7,3.2e-08,0.00019547084150020838
rx,8,3.2e-08,9.368274450347446e-05
rx,9,3.2e-08,0.00012140762101135283
rx,10,3.2e-08,0.00012850898249297475
rx,11,3.2e-08,0.00012962332563067758
rx,12,3.2e-08,0.0001413176333937481
rx,13,3.2e-08,0.0001261214236658562
rx,14,3.2e-08,0.00016224523138025457
rx,15,3.2e-08,0.00019396253466532517
rx,16,3.2e-08,0.00012234597667075238
rx,17,3.2e-08,0.00011422437135434228
rx,18,3.2e-08,0.00018873565367524898
rx,19,3.2e-08,0.00010429215987264969
rx,20,3.2e-08,0.00021650769155872853
rx,21,3.2e-08,0.0001072828221255786
rx,22,3.2e-08,0.0001528970320915517
rx,23,3.2e-08,0.0004569887358530038
rx,24,3.2e-08,0.00010400063853735993
rx,25,3.2e-08,0.00013460220765893128
rx,26,3.2e-08,0.00027257542648776595
rx,27,3.2e-08,0.00018692664552401805
rx,28,3.2e-08,9.693906924391193e-05
rx,29,3.2e-08,7.324709469552848e-05
rx,30,3.2e-08,0.00011504736890380915
rx,31,3.2e-08,0.00016468563337901997
rx,32,3.2e-08,0.000269742623363281
rx,33,3.2e-08,0.00012499458222226326
rx,34,3.2e-08,0.0001245758705951733
rx,35,3.2e-08,0.00013596886472884464
rx,36,3.2e-08,0.00019051889244702295
rx,37,3.2e-08,0.00018356920097418525
rx,38,3.2e-08,0.00025902690946985537
rx,39,3.2e-08,0.0001318320884597663
rx,40,3.2e-08,0.0001281544941044438
rx,41,3.2e-08,0.00016927757532869697
rx,42,3.2e-08,0.00023433073160507737
rx,43,3.2e-08,0.00017533811426281615
rx,44,3.2e-08,0.00020897258306009386
rx,45,3.2e-08,0.0001946469701795882
rx,46,3.2e-08,0.004164339290557219
rx,47,3.2e-08,7.598243649897602e-05
rx,48,3.2e-08,0.00011016265389284198
rx,49,3.2e-08,0.00010813952382550713
rx,50,3.2e-08,0.00019512787720948673
rx,51,3.2e-08,0.0001724977838607301
rx,52,3.2e-08,0.00032665698340887396
rx,53,3.2e-08,0.0005229245437860457
rx,54,3.2e-08,0.0002715541009884897
rx,55,3.2e-08,0.0001644798081317479
rx,56,3.2e-08,0.00014075155090851973
rx,57,3.2e-08,0.004253191966433971
rx,58,3.2e-08,0.00013266737077335085
rx,59,3.2e-08,0.0003608783356055081
rx,60,3.2e-08,0.00026654229965237375
rx,61,3.2e-08,0.00010615486465478066
rx,62,3.2e-08,0.019261327248711473
rx,63,3.2e-08,0.0005551009301256889
rx,64,3.2e-08,0.00019223693768630838
rx,65,3.2e-08,0.00015613244634407245
rx,66,3.2e-08,9.199013252743222e-05
rx,67,3.2e-08,0.00017841635263901636
rx,68,3.2e-08,0.00013825938561708333
rx,69,3.2e-08,0.00011899926487696885
rx,70,3.2e-08,0.0001728547354255179
rx,71,3.2e-08,0.00011861396902166515
rx,72,3.2e-08,0.00010352805183333094
rx,73,3.2e-08,7.801915495099202e-05
rx,74,3.2e-08,0.00023105185347839562
rx,75,3.2e-08,0.0001166785110504155
rx,76,3.2e-08,0.00024007152537391471
rx,77,3.2e-08,0.0001335319066721975
rx,78,3.2e-08,0.0001580740999956268
rx,79,3.2e-08,0.00015356316996149923
rx,80,3.2e-08,0.0001096805229587326
rx,81,3.2e-08,0.0001739849653391801
rx,82,3.2e-08,0.00048432935577460973
rx,83,3.2e-08,0.00037251970047956484
rx,84,3.2e-08,0.00027905281514982
rx,85,3.2e-08,0.00018053995507805125
rx,86,3.2e-08,0.00029143455225638963
rx,87,3.2e-08,0.0003254594731630363
rx,88,3.2e-08,0.00033731426929576756
rx,89,3.2e-08,0.0001635736396290732
rx,90,3.2e-08,0.00012131630436021999
rx,91,3.2e-08,0.0001261145045804531
rx,92,3.2e-08,0.00028344074232950736
rx,93,3.2e-08,0.0005777468838222394
rx,94,3.2e-08,0.00016042283392562426
rx,95,3.2e-08,0.0001694633571913127
rx,96,3.2e-08,0.0004888143789546983
rx,97,3.2e-08,0.00029883714897820183
rx,98,3.2e-08,0.00023071337762413125
rx,99,3.2e-08,8.608205157307348e-05
rx,100,3.2e-08,0.00018228192875855548
rx,101,3.2e-08,0.0002285138423394441
rx,102,3.2e-08,0.00016483521289006062
rx,103,3.2e-08,0.00012075279659660132
rx,104,3.2e-08,0.0001631994073325949
rx,105,3.2e-08,0.0002232033621489414
rx,106,3.2e-08,0.00018257395727350718
rx,107,3.2e-08,0.0001868432246661795
rx,108,3.2e-08,0.0001107607702712465
rx,109,3.2e-08,0.00019446130848193148
rx,110,3.2e-08,0.0002662489243959791
rx,111,3.2e-08,0.00010880442120877536
rx,112,3.2e-08,0.0001588341911267923
rx,113,3.2e-08,0.00013065547868035496
rx,114,3.2e-08,0.0001930134613860959
rx,115,3.2e-08,0.0001961115386743617
rx,116,3.2e-08,0.0003180571297144404
rx,117,3.2e-08,0.0002979925439063977
rx,118,3.2e-08,0.0003265106869909735
rx,119,3.2e-08,0.00018622423309863016
rx,120,3.2e-08,0.0001914218121735107
rx,121,3.2e-08,0.00026510702793641733
rx,122,3.2e-08,0.00016680377547781606
rx,123,3.2e-08,0.00015801817181718
rx,124,3.2e-08,0.00025712394138551674
rx,125,3.2e-08,0.0003431470412209032
rx,126,3.2e-08,0.0001895953583488021
rx,127,3.2e-08,0.00011111249777240633
rx,128,3.2e-08,0.00035189597406242405
rx,129,3.2e-08,0.00036367023692877566
rx,130,3.2e-08,0.00013977356489374129
rx,131,3.2e-08,0.00033609729228113695
rx,132,3.2e-08,0.00015014261192823774
rx,133,3.2e-08,0.00018290238679039204
rx,134,3.2e-08,0.00019713800140684217
rx,135,3.2e-08,0.00040972536508658976
rx,136,3.2e-08,0.00011410762828851538
rx,137,3.2e-08,0.00015100132784229175
rx,138,3.2e-08,0.0001565410105080037
rx,139,3.2e-08,0.00015368173397300997
rx,140,3.2e-08,0.00015642271776092313
rx,141,3.2e-08,0.00028223042686505574
rx,142,3.2e-08,0.00023217759690897914
rx,143,3.2e-08,0.000977479406728225
rx,144,3.2e-08,0.00035497038236283516
rx,145,3.2e-08,0.00018321316558846435
rx,146,3.2e-08,0.0001224929704893818
rx,147,3.2e-08,0.00015526703511191585
rx,148,3.2e-08,0.00016480439774120215
rx,149,3.2e-08,0.00015996407151957638
rx,150,3.2e-08,0.0002591082516212321
rx,151,3.2e-08,0.00014461270985481552
rx,152,3.2e-08,0.00015012051783610153
rx,153,3.2e-08,7.478074210476062e-05
rx,154,3.2e-08,0.00025608303735280254
rx,155,3.2e-08,0.0001153833479739656
measure,0,2.18e-06,0.0030517578125
measure,1,2.18e-06,0.0096435546875
measure,2,2.18e-06,0.0123291015625
measure,3,2.18e-06,0.0052490234375
measure,4,2.18e-06,0.006591796875
measure,5,2.18e-06,0.0032958984375
measure,6,2.18e-06,0.00341796875
